formula,space_group,formation_energy_value,formation_energy_value_per_atom
Cs2Fe2,P6_3/mmc,1.3015684949972144,2.7203415530438035
Cs2Ni6,P6_3/mmc,0.951895158843549,0.8725311406909317
Cs3Fe,Fm-3m,0.5575057808921717,1.186993268531734
Cs3Sm,Pm-3m,-1.2854204284858353,-2.610869046113373
Cs8Sb8,P2_12_12_1,-2.284853706848714,-1.3586299011121084
CsBr,F-43m,-0.9577142753210668,-3.6163985896990014
CsBr,Fm-3m,-1.0030840536008248,-3.8033926975213137
CsBr,Pm-3m,-0.9754471110502856,-3.689485475332391
CsCu,Fm-3m,0.0645739725731403,0.5970202565089988
CsCu,Pm-3m,0.0518763434031189,0.5446862595591822
CsI,P-6m2,-0.8559206380733191,-3.1968503551504766
CsIr,P-6m2,0.5448690747090378,2.5765836910386803
CsIr,R-3m,0.5433266332346478,2.5702264312435545
CsMn,Fm-3m,0.4652762396625496,2.2485373186982027
CsNi,Amm2,0.38709306340515925,1.9263009348036864
CsP,P-6m2,0.1240362681105213,0.8420974714452687
CsSb,P-6m2,-0.1985619390989849,-0.4875092894749753
CsSm,P-6m2,0.0007295166516567,0.3338817196436964
CsSr,P4/mmm,-0.0584905237612162,0.0898029729078537
CsV,P-6m2,-0.1913271996695136,-0.4576909016354106
CsW,P-6m2,0.9095388812180933,4.079590928530946
CsYb,F-43m,0.15904464997102988,0.9863864977645637
CsYb,P-6m2,-0.0480410296264873,0.13287115412905
CsYb,R-3m,-0.0487471552262284,0.1299608175230411
Cu12Ge12,Pbcm,0.7039860868073304,0.0359094058868159
Cu12Ni17,I-43m,0.6203595647774259,-0.0379626692595334
Cu12Pb12,Pbcm,1.2262217504222876,0.2152780584961103
Cu16In4,I-43m,0.5493415606007263,0.0302896814164548
Cu16Ir8,Fd-3m,2.0902124040840064,0.5120269215316058
Cu16Mn8,Fd-3m,1.647149879351969,0.3598513164939309
Cu16Ni4,I-43m,1.4639039627865258,0.4072317493058714
Cu17In12,I-43m,1.4649544123189189,0.2021094303438512
Cu17Nb12,I-43m,2.240896300208216,0.4226672501530066
Cu18As6,P-3c1,-0.5019040187855269,-0.3782692848939558
Cu24As8,I-43d,-0.0266042477874884,-0.2249360461017961
Cu24In5,I-43m,0.1849622946996664,-0.161722288553226
Cu2Br2,Imma,-0.1380250692890799,-0.2463416046360702
Cu2Fe,Fmmm,-0.0606296847145493,-0.0309024844474396
Cu2Fe,I4/mmm,-0.0738088332932961,-0.0671148887362501
Cu2Fe2,Fd-3m,0.3366119276797858,0.074139968528525
Cu2Fe2,Imma,0.0361069169912724,0.112505811556274
Cu2Ga2,Cmcm,-0.13631090670432,-0.2428090956030409
Cu2Ga2,I4_1/amd,-0.1552749836876292,-0.2818898536607639
Cu2Ga2,P4/nmm,-0.1566132967302227,-0.2846478201185634
Cu2Ga2,Pmma,-0.1827594672267149,-0.338529280534945
Cu2Ge,I4/mmm,-0.07682048455685865,-0.07539001610744545
Cu2Ge2,Cmcm,-0.037886875918992,-0.0399789901582734
Cu2Ge2,P4/nmm,0.012147783670321932,0.06313134986151826
Cu2Ge2,Pmmn,0.011100685377961,0.0609735124375072
Cu2Ge4,Cmcm,0.1912271355929888,0.203222775365
Cu2Ge4,I4_1/amd,0.1137687747449493,0.0968064366380373
Cu2Ge4,Pnnm,0.10659923350301184,0.08695654669761195
Cu2Ge6,I4/mmm,0.38318794737443485,0.2865414045000244
Cu2I2,P6_3mc,-0.3573600205677653,-0.6983423095514237
Cu2In2,R-3m,0.0496407606390717,0.14039606266927082
Cu2In3,P-3m1,-0.0845310056547705,-0.1598177705804059
Cu2In6,Pm-3n,0.2218524312718845,0.1203030403425974
Cu2Ir2,Fd-3m,0.0809691466244417,0.2049569202375448
Cu2K2,P-3m1,0.364715531691151,0.7896953092614535
Cu2K2,Pmma,0.2763644974401283,0.6076234163476697
Cu2K2,R-3m,0.18004674526441422,0.4091338841254703
Cu2K3,P-3m1,-1.528082881121124,-4.063030061252953
Cu2K3,R-3m,0.312969715419945,0.4955109130887815
Cu2K4,Fd-3m,0.7977387593743275,1.0364800982868905
Cu2Mn,I4/mmm,-0.0413849923870447,0.0219762409735033
Cu2Mn,Immm,0.5128942341939094,0.6451458234035422
Cu2Mn2,Cmcm,0.10717968330686356,0.258971025092231
Cu2Na,Immm,-0.0166865912583169,0.0898401459607368
Cu2Ni2,Cmcm,-0.0695199088008557,-0.1051676574356826
Cu2Ni2,Pmmn,-0.1247545973987665,-0.2189941043219972
Cu2Ni26,Fm-3c,1.5102832549187666,0.2317680111272597
Cu2P,P-3m1,-0.06797464750154915,-0.05108427087619535
Cu2Pb,I4/mmm,0.0297588931916347,0.2174586070655471
Cu2Pt6,I4/mmm,-0.3435568756498547,-0.4622885708083497
Cu2Rh6,Pmmn,-0.0227529081011997,-0.1317356456446039
Cu2Sb2,P4/nmm,-0.059268405280857445,-0.08404158158471636
Cu2Sb6,Cmcm,0.3265384131397319,0.2281703394738264
Cu2Sn2,P-3m1,0.0287251036058669,0.0972935308216935
Cu2Sn2,P4/nmm,-0.0916836025979871,-0.1508421163462581
Cu2Sn2,R-3m,0.0097851072770893,0.0582623976539373
Cu2Ta2,P4/nmm,-0.0970802812844408,-0.1619634745988214
Cu2V,I4/mmm,-0.0836957224852023,-0.0942811374841661
Cu2W,Immm,0.6690156652164101,0.8596335934045399
Cu2W2,Cmme,0.0510564174508223,0.143313417487092
Cu3Br,I4/mmm,0.2268001356385246,0.505482255796658
Cu3Br,Pmm2,0.0197286927493905,0.0787539226783989
Cu3Fe,P-6m2,-0.0702342739984409,-0.1066398057230077
Cu3Ga,Imm2,-0.2126532621880338,-0.4001337640718297
Cu3Ge,Cmmm,-0.0845378433306694,-0.1361162908125102
Cu3Ge4,I4/mmm,0.2123396656710719,0.162669938996577
Cu3In,R-3m,0.059980700966257045,0.16170438717215468
Cu3In2,P-3m1,0.08508888272398715,0.11982141567020815
Cu3In2,R-3m,0.0995846156573299,0.1437194090030102
Cu3K,Pm-3m,0.5321640821423885,1.1347696460225216
Cu3K,R-3m,0.4849710173048847,1.0375152027643453
Cu3Mo,Pmmm,0.0600068977293824,0.1617583728927622
Cu3Na,Pmmm,0.0324714622630258,0.1050139453932408
Cu3Na5,Cmmm,0.3403695788622953,0.2424218224681086
Cu3Nb,R-3m,0.0968085434895612,0.2375984053575854
Cu3Nb2,R-3m,0.215430370122768,0.3347053412479729
Cu3P2,P-3m1,-0.0786942854923385,-0.1501952216435121
Cu3Rh,R-3m,-0.1196921294093055,-0.2085614802166837
Cu3Sb,Fm-3m,-0.028148680828664,-0.0199107291730975
Cu3Sn,P4/mmm,-0.0803834008458815,-0.12755490595019303
Cu3Sn,R-3m,0.0082646854556295,0.055129145378994
Cu3Sn6,P-31m,-0.040082063051666,-0.1612679337198502
Cu3Ta,Immm,0.0345563185795313,0.1093103720193389
Cu3Ta,P4/mmm,-0.0727532147247987,-0.1118307840751404
Cu3W,Cmmm,0.0302318103984931,0.1003985194630272
Cu44Ni2,Fd-3m,1.0546124653696145,-0.0402365766033403
Cu4As2,P4/nmm,-0.3438240299514526,-0.5318584404709096
Cu4Fe,I4/m,-0.0181137808619144,-0.0503208308546494
Cu4Fe8,Pa-3,2.3151580982720854,1.4332549638080454
Cu4Ga5,I4/mmm,-0.0122331035030437,-0.1357610309997016
Cu4Ge2,I4_1/amd,0.2241286874065567,0.2484246443963401
Cu4Ge2,Pnnm,0.0235405185162174,-0.0271538508306968
Cu4In16,I-43m,0.6455732257315056,0.0699521065983161
Cu4Ir,I4/mmm,0.3618865744427386,0.5761563537963295
Cu4K16,I-43m,1.5702844274292005,0.4510770596199731
Cu4K2,Fd-3m,0.3294347453019705,0.3930996027134208
Cu4K8,Pa-3,0.7980455466264941,0.3911107626186249
Cu4Mn,I4/m,-0.1008104797584069,-0.186656479970212
Cu4Mn8,Pnma,0.8134129415169259,0.4016670271852058
Cu4Nb2,Fd-3m,-0.0013837932430976999,-0.0613961711390129
Cu4Nb4,P2_13,0.3959155007447027,0.2996557373085226
Cu4Ni2,Fd-3m,0.1411400971726206,0.134410587913357
Cu4Pb,I4/m,0.0727182628688961,0.0994269318466557
Cu4Pd6,Fdd2,-0.2472290355876959,-0.341362738876478
Cu4Pd8,I4_1/amd,-0.3574399102800778,-0.4026223504373125
Cu4Pt4,P-1,-0.3546897692597217,-0.4737597835130995
Cu4Pt7,P-1,-0.4186917713030274,-0.4619721975006402
Cu4Pt7,P1,-0.3925139098760405,-0.4423551908105302
Cu4Sn5,I4/mmm,0.2846706557156088,0.1361735556556645
Cu4Ta4,P2_13,0.412634960723258,0.3168832873457003
Cu4V,I4/mmm,-0.097725784781486,-0.1815709820287717
Cu4V2,Cmcm,0.0312295071070328,-0.0165903170121435
Cu4W8,Pa-3,3.2065157319302955,2.0455517825874017
Cu5Br,Cmmm,0.1802268205951769,0.1881099685085913
Cu5Br3,Cmmm,0.2955645480853128,0.1962552052078746
Cu5Ge4,I4/mmm,0.1365165585999857,0.0004790017488343
Cu5Mn,Amm2,0.1093267504037152,0.0907037517663866
Cu5Mn,F-43m,0.0339675141752406,-0.0128287000037635
Cu5P4,I4/mmm,0.1270624378628993,-0.0081800412407027
Cu5Pb4,I4/mmm,0.3147163977443992,0.1636924946574969
Cu5Pt3,R-3m,-0.3772117973918317,-0.4969662367766803
Cu5Pt5,P-1,-0.4173653106728454,-0.4816079954064313
Cu5Pt5,P1,-0.3929209874499441,-0.4614582632027544
Cu5Pt7,P1,-0.42127016806807444,-0.44646902017979995
Cu5V,F-43m,0.1179550657662371,0.1025577817278847
Cu5W,Cmmm,0.2680604045748105,0.3087803302622689
Cu5W,F-43m,0.3609440310187438,0.4363887039178605
Cu6Fe2,Pm-3n,0.3241630680158034,0.2257228096474726
Cu6Ge7,R-3m,-4.422300748884807,-5.295025106075584
Cu6In6,P-3m1,0.4687395617261853,0.1649018882614914
Cu6In7,R-3m,0.9918124482769304,0.4642993532122104
Cu6Ir2,I4/mmm,0.0602396961262255,-0.0462209673070556
Cu6Ni2,Pm-3n,0.042449376086587345,-0.06455191992474629
Cu6P6,P-3m1,0.2354512912541315,0.0046500875534615
Cu6Pt4,P-1,-0.3946983224891169,-0.4629233405848924
Cu6Pt4,P1,-0.4058751804593315,-0.4721365510683538
Cu6Pt5,P-1,-0.4381662195131906,-0.476565841136905
Cu6Pt5,P1,-0.43071721251597406,-0.4709837495475429
Cu6Pt6,P-1,-0.4584137659558571,-0.4719839268411923
Cu6Pt6,P1,-0.3910323980013757,-0.4256979068581624
Cu6Rh2,Cmcm,-0.0678582896333724,-0.1782117410620497
Cu7As,Fm-3m,-0.0975875092083218,-0.2088444061391871
Cu7In,Fm-3m,-0.0657660886566187,-0.1760559598908226
Cu7In6,R-3m,0.0135120814978036,-0.1560268476687257
Cu7Pt5,P1,-0.46094162740251565,-0.4737203808341331
Cu8Fe16,Fd-3m,1.577664190834405,0.3359855501486168
Cu8Ge,I4/mmm,-0.1620332074234911,-0.272963164942836
Cu8In,I4/mmm,-0.10188237092836686,-0.217870925954949
Cu8In16,Fd-3m,0.278456804222312,-0.1102441783681073
Cu8In16,P6_3/mmc,2.504234316783296,0.6542281494553044
Cu8Ir16,Fd-3m,2.2719736848542653,0.5744552049671441
Cu8P4,I4_1/amd,-0.0283402834405713,-0.176555228817114
Cu8Sb4,Pa-3,0.9540970073097388,0.4983065831671939
Cu8Sn,I4/mmm,-0.1241290492466316,-0.238246691114854
Cu8Sn4,I4_1/amd,0.0650108839718222,-0.1124298758974741
Cu8Ta4,Pa-3,2.904287644549559,1.8379434226415527
Cu8Ta4,Pnma,0.2438275092562183,0.0104039302787787
CuAs7,Fm-3m,0.7589797825982918,0.6737532315079261
CuBr3,Imm2,-0.3019628280554134,-0.584180978126869
CuBr3,Pmm2,-0.1351095874461958,-0.2403334429615674
CuEu,Pm-3m,-0.2125178406061215,-0.5450293270447283
CuFe,F-43m,0.5171403790123731,2.4622983030673766
CuFe,Fm-3m,0.2075275421455566,1.1862114806180897
CuFe2,Fmmm,-0.0895014427588527,-0.1102335405154372
CuFe2,Immm,-0.053084981665739,-0.0101718708262281
CuGa,F-43m,0.0538647415382942,0.5528815549602301
CuGa,P-6m2,-0.1663315144328425,-0.3546697708858256
CuGe,P4/mmm,-0.029159022987894447,0.03561794283225095
CuGe3,P4/mmm,0.06480863358640254,0.1716536858811274
CuGe5,P4/mmm,0.3407197176850295,0.4086034867421055
CuI,P-6m2,-0.0573525202356877,0.09449331881703323
CuIn,F-43m,0.095213564108593,0.7233030663539881
CuIn,Fm-3m,-0.0356938555933489,0.183760730406385
CuIn2,P-3m1,-0.0467818788838769,0.007147192301932
CuIn3,Fm-3m,0.0409798455747059,0.1225478369693399
CuIn3,R-3m,0.0565845439538053,0.15470566054567658
CuIn5,F-43m,0.3095572125707351,0.3657908108280193
CuIn7,Fm-3m,-0.03340598510847965,-0.1427124605314614
CuIr,F-43m,0.6950440944754707,3.1955385306516155
CuIr2,I4/mmm,0.0291587802239594,0.215809674035119
CuIr3,Pm-3m,0.0440567225792991,0.1288885982885283
CuIr4,I4/mmm,0.4481984999999511,0.7184521473924605
CuK,P-6m2,0.1056153906929325,0.7661747830696235
CuK,Pm-3m,0.0687269977060252,0.614137184537583
CuK,R-3m,0.0951498516056356,0.723040471668729
CuK4,Im-3m,0.1076881697604859,0.15707911166997754
CuMn,P4/mmm,0.147496901834803,0.3420558735790573
CuMn2,I4/mmm,0.0505488744289518,0.2745833295940262
CuMn3,I4/mmm,0.0951473136434941,0.2341749789630631
CuMo,F-43m,0.7386052486992458,3.375078292110384
CuMo,P-6m2,0.012625783578989,0.38291285677590203
CuMo2,P-3m1,0.0048718734377531,0.149076433855624
CuNb,P4/mmm,-0.04607641897663155,0.1409684080636564
CuNb3,R-3m,0.0937442837824675,0.2312836454911097
CuNi,F-43m,0.482732564201176,2.320484547816876
CuNi,Fm-3m,0.151780298981663,0.956446064205715
CuNi,P-6m2,-0.1378852275751259,-0.2374267903489455
CuNi2,I4/mmm,-0.1236822836151632,-0.2041523866855369
CuNi4,Im-3m,0.8178165454134961,1.3278128210192832
CuNi5,F-43m,0.1195142101707128,0.1046998156833468
CuP2,P-3m1,0.086253815935671,0.3726899537984706
CuP3,Imm2,-0.0026415040399363,0.0326539068855508
CuPb,F-43m,0.1254472584619659,0.8479129480007708
CuPb,P-6m2,0.0105769617262979,0.3744685216048447
CuPb3,Immm,0.0145002667390618,0.0679792958873242
CuPb3,P4/mmm,0.0874049624794276,0.2182197098030022
CuPb5,Cmmm,0.0841941909077444,0.0561753298488906
CuRb3,Pm-3m,0.1611587027080713,0.3702098161638139
CuRh,F-43m,0.4704599293585476,2.269902189030031
CuRh2,P-3m1,-0.0213787248136372,0.0769475500341411
CuSb2,I4/mmm,-0.0080681945467583,0.1135209523630265
CuSb3,I4/mmm,0.2101445931609462,0.471158875520399
CuSb3,P4/mmm,0.1110769721934287,0.2670024734032116
CuSn,F-43m,0.0141796520397933,0.3893172135419776
CuSn2,P-3m1,0.0005912734079282986,0.1373146103999959
CuSn3,R-3m,-0.013905766663328004,0.009440759065550468
CuSr3,P4/mmm,-0.1217220594820836,-0.2127447160323871
CuTa,P4/mmm,-0.030999001956771,0.2031108352650613
CuTh,F-43m,0.213985440475447,1.2128280739185648
CuTh,P-6m2,-0.0561753753139852,0.09934498820483664
CuV3,Fm-3m,-0.0055745060496353,0.0266096400317121
CuW2,Immm,0.5617225394686725,0.7122286975657863
CuW3,Cmmm,0.0389124515626706,0.118287396281114
CuW3,Pm-3m,2.5946976374084927,5.385194010479232
CuW7,Fm-3m,0.5375482868095293,0.4455926223494437
Eu2Ga4,Imma,-1.1001878861148466,-1.570990581108671
Eu3As,I4/mmm,-0.7437302176333846,-1.4945656219502226
Eu3Fe,Fm-3m,0.2710885140933999,0.5967507844304113
Eu3Pd,Pm-3m,-0.4086708376530056,-0.8040825272281003
Eu3Sm,Pm-3m,-0.2408647721241085,-0.4582714311581398
Eu4I8,P2_1/c,-5.107236122093892,-3.665381315554353
Eu8Ge4,Pnma,-2.48706108313714,-1.865514707115712
EuGa,Pm-3m,-0.3810639206995823,-1.2397015310763275
EuGa3,Fm-3m,-0.5297855118505961,-1.053673017908024
EuGe2,P-3m1,-0.7505658285108511,-1.9266430494263596
EuI,Fm-3m,-0.7260132020201953,-2.6614295083821817
EuI,P-6m2,-0.7394764249521861,-2.716918943332842
EuI,R-3m,-0.7341335549396067,-2.6948980023211333
EuNb,P-6m2,0.1452130948257056,0.9293789607594962
EuNb,R-3m,0.1436353507083904,0.9228761991244256
EuNi,Fm-3m,-0.15675551024922685,-0.3152017279128927
EuNp,P4/mmm,0.1132940015345109,0.7978226120447166
EuPt,Fm-3m,-0.565150631780139,-1.998425324880062
EuSb,P-6m2,-0.5535548548450029,-1.9506326742499016
EuTa,Fm-3m,0.7317038228248951,3.3466336749443397
EuTh,Fm-3m,0.3004450064884985,1.5691760663998937
EuU,Fm-3m,0.4434497831335722,2.158578343355809
Fe12Mo17,I-43m,0.5668341783273255,-0.0531770077610796
Fe12W12,Pbcm,0.7044084268144799,0.03605446407280995
Fe16Na4,I-43m,3.7712702928098394,1.3582258353723
Fe16Pd8,Fd-3m,1.2746206081037406,0.231901277657473
Fe17Pb12,I-43m,7.735834697207138,1.9845775577978555
Fe17Pd12,I-43m,3.793911288126325,0.8641044314835601
Fe17Th2,R-3m,-0.4643587460136062,-0.3945038231084827
Fe18As6,Pmmn,-0.1583933309099947,-0.2602860571407577
Fe18Pb6,Pmmn,3.815431881091373,1.104576060945186
Fe24Pb5,I-43m,3.4016006474107705,0.7525919832517408
Fe26Mo2,Fm-3c,2.35830091472604,0.4814217796012996
Fe26Pd2,Fm-3c,1.9007426676259946,0.346718051012837
Fe2As,I4/mmm,-0.12868653841235564,-0.23246373706900147
Fe2As,P-3m1,-0.0753487133945745,-0.0713460240368807
Fe2As,P4/mmm,0.0509612443646107,0.2757164002728645
Fe2As2,P4/nmm,-0.14514754034045,-0.2610194383200779
Fe2As2,R-3m,-0.01145015489524405,0.014501230475609
Fe2Bi6,P6_3/mmc,0.4803798849515343,0.3866869217575996
Fe2Br2,Imma,0.3465841643807592,0.7523305812160663
Fe2Br2,Pmma,0.3474198884062853,0.7540528231408045
Fe2Br2,Pmmn,0.3393243005702782,0.7373696115174548
Fe2Ga,I4/mmm,-0.2249773265518868,-0.48248121994510207
Fe2Ga2,Cmcm,-0.1435515414800812,-0.2577304385244448
Fe2Ga2,I4_1/amd,-0.0326904747875466,-0.0292703595422073
Fe2Ga2,P4/nmm,-0.16121844251678208,-0.2832144213319711
Fe2Ga4,I4/mcm,-0.3729993592037152,-0.5719410304739487
Fe2Ga4,I4_1/amd,-0.020332352096706953,-0.08742869022768034
Fe2Ir,I4/mmm,-0.1050186767855321,-0.1528703124328863
Fe2Ir,P4/mmm,0.4595488502193451,1.3983943549375013
Fe2Ir2,P4/nmm,-0.08256140671975644,-0.13204329316145144
Fe2K,P-3m1,0.49701073839336096,1.5013285491970112
Fe2Mn3,R-3m,-0.0080899357383424,-0.0337952929578276
Fe2Mn4,Fd-3m,0.1411721299945113,0.134454596275881
Fe2Mo,Fm-3m,0.3966678511937119,1.225615958427682
Fe2Mo,Fmmm,2.031416079883633,5.717420828372129
Fe2Mo4,Fd-3m,0.7990936023110395,1.038341452223334
Fe2Mo6,I4/mmm,0.3509283237160926,0.2533014385281905
Fe2Na2,P4/nmm,0.2492325135074276,0.5517104130080849
Fe2Na6,P6_3/mmc,1.0078185967036395,0.9301540438960246
Fe2Nb2,Imma,-0.113481152296853,-0.1957620334496491
Fe2Nb4,Pnnm,0.5200333970399499,0.6549539779182194
Fe2Nb6,Pm-3n,-0.187665322239463,-0.3016596067033161
Fe2P,P-3m1,-0.2976303122769797,-0.6821101471209439
Fe2Pb,Fm-3m,0.7722881449559995,2.2577094852232613
Fe2Pb2,Cmcm,0.2165705624981246,0.4844013735957677
Fe2Pb2,Fd-3m,0.9340107744704278,1.9628865837986305
Fe2Pb2,Imma,0.4884284797467677,1.0446402662885983
Fe2Pb2,P4/nmm,0.17800380277698521,0.4049238326082083
Fe2Pb2,Pmmn,0.4664968282785124,0.99944399517076
Fe2Pb4,I4/mcm,0.7244817205314424,0.935835754999886
Fe2Pb4,Pnnm,0.4822636955215267,0.603063990750972
Fe2Pb6,Cmcm,1.2562190798541262,1.186103204827234
Fe2Pd,P-3m1,-0.0927250245025168,-0.119090990195293
Fe2Pd2,Fd-3m,-0.09173164156952046,-0.15094111401566696
Fe2Pd2,R-3m,0.44562319473730383,0.14974631270996513
Fe2Pd26,Fm-3c,2.848230949159237,0.6256556619625012
Fe2Pt,P4/mmm,0.5088046547321134,1.5337347447911671
Fe2Pt2,Cmcm,-0.2472066687606974,-0.4713406740377039
Fe2Pt2,P4/nmm,-0.0755223290834208,-0.11753731481632675
Fe2Rh3,R-3m,-0.0719525071532054,-0.13908057331626283
Fe2Rh4,P-3m1,-0.049332816200860996,-0.1272710413639411
Fe2Sb2,Imma,0.2264089619432814,0.5046761335395188
Fe2Sb4,I4_1/amd,0.30419494269175196,0.3584238446084947
Fe2Sb6,P6_3/mmc,0.0640058580329904,-0.0423403549678937
Fe2Sr2,R-3m,0.768835389753601,0.371045543615658
Fe2Sr6,I4/mmm,1.1632322754819313,1.0902906111684718
Fe2Sr6,P6_3/mmc,0.8193420657341004,0.7359498726921646
Fe2Ta2,Imma,-0.1799675694322146,-0.3327757981838248
Fe2Ta6,P6_3/mmc,0.2942925882728595,0.194944591626908
Fe2V,Fmmm,-0.195490645535091,-0.4014605373315566
Fe2V,P-3m1,0.0626752687867698,0.3079030764977836
Fe2V2,Imma,-0.211072734616419,-0.3968766471721145
Fe2V4,Cmcm,-0.3244272737866559,-0.5052101645244718
Fe2V6,P6_3/mmc,0.0754393823415816,-0.0305593756551538
Fe2W,P4/mmm,0.4206036040863444,1.2913843315153688
Fe2W2,I4_1/amd,0.0605337801139818,0.1628441606701227
Fe2W4,Cmcm,0.0875572495570586,0.060795675341176
Fe2W4,I4/mcm,-0.0627157864491351,-0.1456572643555064
Fe3As,Cmmm,-0.03143751660161713,-0.026688290519609966
Fe3As,P4/mmm,-0.1269017169042691,-0.2234188415759863
Fe3As,Pm-3m,1.008710705103972,2.116826578800107
Fe3Bi,Pm-3m,0.1468995529199648,0.3408248699063034
Fe3Ga,I4/mmm,-0.23801869882684,-0.4524063051072917
Fe3Ga,P4/mmm,-0.2141672563296342,-0.4032537703236907
Fe3Ga4,I4/mmm,-0.0212459610420796,-0.1123975966656489
Fe3Ge,Pm-3m,-0.2329328175285538,-0.4419254313635523
Fe3Ir,P4/mmm,-0.17617911490920893,-0.32496863336601794
Fe3K,Fm-3m,1.458640812756716,3.044032774785181
Fe3Mn,I4/mmm,-0.0652093290077315,-0.0962845081987402
Fe3Mn,Pm-3m,-0.0830099309104368,-0.1329676020742682
Fe3Mn2,R-3m,-0.0051422896528861,-0.0289357369200872
Fe3Mo,P-6m2,0.1175983603940181,0.2804416086003548
Fe3Mo,Pm-3m,-0.0690523413810411,-0.1042041046497739
Fe3Mo4,I4/mmm,0.2067832229899503,0.1561267410402172
Fe3Na,Fm-3m,0.8483185832774126,1.7862939769241775
Fe3Na,P4/mmm,0.8566352945423724,1.8034328749083977
Fe3Na,Pm-3m,0.4939923574636091,1.0561061846723936
Fe3Na,Pmmm,0.4855626052204849,1.0387343342949646
Fe3Nb,Fm-3m,-0.2057298998723131,-0.3858662493467643
Fe3P,Immm,-0.3158351019427893,-0.6127686589288484
Fe3Pa,Fm-3m,-0.2539019355104996,-0.485138134373434
Fe3Pb,Fm-3m,0.5827592180750124,1.239035003520319
Fe3Pb,I4/mmm,0.2178021112492454,0.4869393225199998
Fe3Pb,Pm-3m,0.9126155317329394,1.9187957321454783
Fe3Pd,Cmmm,-0.0651074145878478,-0.0960744851752325
Fe3Pd,Fm-3m,-0.079909838887186,-0.1265789997487253
Fe3Pd,Pm-3m,-0.10337780503416316,-0.17494127479665186
Fe3Pd2,P-3m1,0.8985540369579648,1.4609184765600784
Fe3Ta,P4/mmm,-0.2414928515241976,-0.459565763547611
Fe3V,Cmmm,-0.1914018454002147,-0.3563393058126929
Fe3V,Fm-3m,-0.3034816451611871,-0.5873109234385713
Fe3V,Imm2,-0.1318288035399255,-0.2335724747270752
Fe3V4,I4/mmm,-0.2561846959237507,-0.389058535717614
Fe3W,Fm-3m,-0.1045102251189915,-0.1772749415178865
Fe3W,Immm,-0.1057495108921644,-0.1798288347291604
Fe3Yb,Fm-3m,0.1393107653775594,0.325186061323253
Fe44Mo2,Fd-3m,2.028763093597016,0.13432937659351515
Fe4As,I4/mmm,0.3316641803296916,0.526331030969527
Fe4As12,P6_3/mmc,1.7024409463579269,0.6956026590062784
Fe4As2,Fd-3m,0.2388135288092278,0.2685994459251791
Fe4As6,Fdd2,0.028670016449715,-0.1139360286702487
Fe4Br12,Pnma,-0.9281297523863048,-0.6596530848118913
Fe4Ga2,I4/mcm,-0.0255531160304952,-0.0946012481944242
Fe4Ga4,Pnma,-0.0877532901797823,-0.1987113336232069
Fe4Ir,I4/m,-0.0811415463464517,-0.1542298312658171
Fe4Ir8,I4_1/amd,-0.2175168407676824,-0.3065055426587478
Fe4Mo16,I-43m,3.18596415358519,1.1169885989186543
Fe4Mo2,Cm,0.1252489350009888,0.1125784799535839
Fe4Mo8,P6_3/mmc,1.9995445527459548,1.2164517833649593
Fe4Mo8,Pa-3,1.824683229799708,1.09633497757947
Fe4Na,Im-3m,1.7297237526243383,2.8312036780577525
Fe4Na2,Fd-3m,1.0845903574622895,1.4305717946808478
Fe4Na4,P2_13,2.897246806795812,2.8770003578779257
Fe4Na8,Pa-3,4.154585457283553,2.696805617069521
Fe4Ni,I4/mmm,0.5021993187401238,0.8074791191332338
Fe4Pb,I4/mmm,0.42957695156341036,0.6877522412594437
Fe4Pb,Im-3m,1.4346279155822468,2.344702003489213
Fe4Pb4,Pnma,1.1925477969286338,1.1204970061858226
Fe4Pb6,Fdd2,2.4922920953983496,1.9168555252302184
Fe4Pb8,Pa-3,1.4819845831676668,0.8609263343936643
Fe4Pb8,Pnma,2.3549125443319374,1.4605633302096241
Fe4Pd2,Pnnm,0.9983075151725854,1.312031922794846
Fe4Pd6,Fdd2,-0.1938097080595577,-0.2973285827913525
Fe4Pd8,Pa-3,2.0638182432943823,1.2606030586420849
Fe4Pd8,Pnma,-0.3979327018973149,-0.4304379056695872
Fe4Pt8,I4_1/amd,-0.7319007980622454,-0.659849305913449
Fe4Rh2,P-3m1,-0.0998542439564529,-0.1966800155553298
Fe4V12,Pnma,-0.0251135605982095,-0.19442404486788006
Fe4V2,Cmcm,0.0004836814093938,-0.0588305369969036
Fe4W2,Cmcm,0.0884984895169386,0.062088799921884034
Fe4W2,Fd-3m,-0.1575923088611481,-0.2760035825023691
Fe4W2,I4/mcm,0.7012244945534787,0.9038837641441032
Fe5As3,Cmmm,-0.0704302796592221,-0.1808618916603514
Fe5Ga4,I4/mmm,-0.2664113131249594,-0.3685632243846422
Fe5Ir,P4/mmm,0.0594035356533046,0.0221166338225778
Fe5Ir4,I4/mmm,-0.115412523509665,-0.2302632124630823
Fe5Mn,Amm2,-0.0790603617519926,-0.1681122949388352
Fe5Mo,F-43m,0.0194455684407335,-0.0327797069620653
Fe5Pd,Cmmm,-0.100801116585951,-0.197980878591531
Fe5Pd,F-43m,0.1668962490164763,0.1697957335440008
Fe5Sb,Cmmm,0.1054659405233882,0.0853995696550288
Fe5Sb3,Cmmm,0.4339799276962978,0.3388769095704372
Fe6Ga2,Cmcm,-0.3580226105395784,-0.4771939069828975
Fe6Ir2,I4/mmm,-0.0798901216044915,-0.1906092100943768
